,Review_Date,Author,Rating,Review_Title,Review,Review_Url
132,6 August 2023,pompeiirome,6," Ryan Gosling, a pure showman
","If forgotten, Ryan Gosling started off in the mickey mouse club. Important to remember because wow what a talented individual. Recent memory sees him leading roles that require a more stoic subdued approach, and it can be easy to miss his range. Barbie seeks to utilize all his acting muscles, and to a resounding success. He can sing, dance, act, and do comedy.",/review/rw9213569/?ref_=tt_urv
133,4 August 2023,mariamakesmusic,10," This is a work of art.
","This is a masterpiece with little to no short-cuts taken on everything that makes a film great - writing, wardrobe, make-up, choreography, set, acting etc. The cast is incredible. Margot Robbie fits the role of Barbie so well. Ryan Gosling (IMO) steals the show as Ken. I found his performance to be the stand-out. I always love seeing Issa Rae anywhere and I think she should be everywhere because she's so talented. I can't say enough about America Ferrera's monologue rant - the writing of that monologue was spectacular but Ferrera's delivery of it was one of my favourite scenes in this movie.",/review/rw9213569/?ref_=tt_urv
134,12 August 2023,greekdx,6," Bizare at most
",This movie was a big hype not only in the internet but also in the local radio and tv. This was a good reason to watch this movie. It was watched in a open place cinema. The audience flooded it more than its limit with a rate of 70/30 of females vs males.,/review/rw9213569/?ref_=tt_urv
135,19 July 2023,Mini135,9," Barbie is On Her Way to the Oscars
","When I first knew there was a Barbie movie in production, a live action, I thought ""It should be as bad as the others movies""...
When I notice was Greta Gerwig making the movie, my expectation get higher. Then, when I saw the cast, my expectations were even higher!",/review/rw9213569/?ref_=tt_urv
136,27 July 2023,mr_sharma,7," I'm a middle aged man with daughters. I liked it.
",I suspect this is a personal thing. Who you are defines what you may get from this.,/review/rw9213569/?ref_=tt_urv
137,21 July 2023,jonathanruano,2," Barbie - Unspeakably Bad
",I am not surprised in the least that the Barbie movie is trash and a truly deplorable career choice by Margot Robbie who will probably be type cast forever in Barbie-type roles.,/review/rw9213569/?ref_=tt_urv
138,10 August 2023,hjalsayegh,8," A lot of fun and surprisingly funny
","The movie is surprisingly well written. Yes it is a fluff piece, it's called Barbie after all, but for what it was a lot of thought went into all the little details.",/review/rw9213569/?ref_=tt_urv
139,8 August 2023,carsondlx,9," BlackPink in your area
","Wow. Double and Triple Wow. Has there ever been a movie that a] was talky and intellectual that was the most popular movie in all the world? And b] Had no sex, no violence, no romance, no wisecracking flirty dialogs and was the most popular movie in all the world? I truly think there never has been. In the entire history of cinema. This movie is a shoo in for an academy award best picture. And is far, far, far more talky and intellectual than any prior best movie winner.",/review/rw9213569/?ref_=tt_urv
140,5 August 2023,ian-47918,6," Fantastic Concept, Plastic Execution
","Written by Ian Chandler - July 21, 2023",/review/rw9213569/?ref_=tt_urv
141,27 July 2023,tylertubisjr,10," Barbie with a life lesson
","I was not expecting this movie to be great; I'm not into this kind of stuff, but still, I watched it, and man, it was great; some scenes are relatable to how people react to something nowadays, like, come on, everything and everyone can be cancelled, the overall acting of the cast is super great. I love it; almost all the song are catchy and complements the movie (like this song, by the way (Im just Ken)); the production set for this film is majestic, and parts of the movie are touching and somewhat relatable to our everyday life, and there can be something to learn from, very recommended to watch this with your whole family and friends.",/review/rw9213569/?ref_=tt_urv
142,21 July 2023,kevin_robbins,7," Better and deeper than I expected and was definitely worth a watch
","Barbie (2023) is a movie that my wife and I saw in theaters last night. The storyline follows Barbie in a perfect world who believes she is the perfect role model for little girls in the real world. When things start feeling off for her in her world, she discovers she may need to go to the real world to set things right. When she gets to the real world, she discovers how wrong she was about being the perfect role model.",/review/rw9213569/?ref_=tt_urv
143,21 July 2023,bjacob,9," There is an art-house movie under all that pink
","I tend to gravitate towards French cinema and the classics; the idea of watching a franchise movie about Barbie seemed mildly repellent at first. Well, I am glad I kept an open mind.",/review/rw9213569/?ref_=tt_urv
144,30 July 2023,pete-murphy97,6," Not Kenough
","Barbie is a thoughtful homage to an iconic toy brand that overturns the well known stereotype of the blonde, plastic ""bimbo"". It is also undeniably Mattel's punt at keeping Barbie relevant and commercially viable for the next generation.",/review/rw9213569/?ref_=tt_urv
145,19 July 2023,NewgenW,8," Drop the kids at Oppenheimer the adults can see a real, philosophical masterpiece
","I'm not someone who often watches comedies, so they don't make me laugh much, but if they all became as funny as Barbie, I might give it another go.",/review/rw9213569/?ref_=tt_urv
146,7 August 2023,bradykitchen-33648,6," Barbie: Review
",Good movie not a great one.,/review/rw9213569/?ref_=tt_urv
147,3 August 2023,AngelHonesty,5," Not what I Expected
","I played with barbies a lot as a kid, so I thought this movie was going to be fun. The trailer looked great, I thought, why not, let's have a girls movie night, kick back relax, watch a funny iconic movie about my favorite toys as a kid. But I was greatly let down really fast. The movie was all about a strong message of what a woman is, what a man is, how the world defines those roles and how we should just be whoever we are. There was nothing in the movie that made me laugh. It all felt kinda heavy with the message they were telling. It's definitely not a kids movie either, I don't think they would understand half of it. Really wasn't happy with the movie.",/review/rw9213569/?ref_=tt_urv
148,19 July 2023,mckai-89546,9," Best for Ryan Gosling Gives a really great performance acting
",I am a man but watched this movie it's awesome Margot Robbie very beautiful but i like the performance of Ryan Gosling a lot this movie It's full of imagination and it surprises me a lot.,/review/rw9213569/?ref_=tt_urv
149,30 July 2023,walfordior,9," This is more than just a 'lighthearted comedy'
","Barbie is no longer just a toy; rather, this idea of 'Barbie' has evolved into one of the most famous and significant topics in the world at this moment in time. It is so much more than merely a toy. It will not longer be just 'a toy'",/review/rw9213569/?ref_=tt_urv
150,23 July 2023,ilikelickingeyeballs,6," Good but not that good.
","The colors, shots, houses, clothes were really amazingly done. Margot and Rayan were amazing, beautiful and acted well. I will say that. I find that the movie wasn't THAT good. The story wasn't as entertaining as it could. This was supposed to be like a childrens show with adult humor and topics but I didnt find most of the jokes funny, i felt like they were just screaming stuff in your face instead of being more subtle. I wish some aspects of the characters and side stories were explored more. The ending was okay but i wished for something diffrent and again more about the side characters. Ken is a cool character i gotta say. He deserves the world and to really find something more about him. So i wouldn't say it was a bad movie, its okay to watch more casually, more so to appreciate the dolls and the nostalgia. I was lowkey dissapointment with all the hype i gotta say.",/review/rw9213569/?ref_=tt_urv
151,26 July 2023,sanadalsalt,10," An Unforgettable Delight!
","Oh, where do I even begin? Barbie 2023 is a tour de force that has left me utterly captivated, enchanted, and spellbound. Every moment of this cinematic marvel was nothing short of pure excellence, deserving nothing less than a perfect 10 out of 10 rating!",/review/rw9213569/?ref_=tt_urv
152,9 August 2023,ognistykurczak,6," Half good half bad
","I saw this movie right now and mostly enjoyed it. The good parts are really enjoyable, but sometimes I was just bored. I really don't know how they did it, but near the end of the movie some scenes were the peak of cinema and some were just uninteresting.",/review/rw9213569/?ref_=tt_urv
153,10 August 2023,EvanparkerT,9," You're Kenough y'all!
","Went in to see for Margot Robbie, left giving flowers to Ryan Gosling",/review/rw9213569/?ref_=tt_urv
154,23 July 2023,saadhasan-36609,7," Barbie is fun, but gets too focused on the social commentary and does not do the plot justice.
","Barbie was a very fun, light-hearted, over-the-top movie that takes you on a wild journey. The fact that it paid homage to 2001: A Space Odyssey's opening sequence earned it extra points for me! Ryan Gosling was great and Margot Robbie was perfectly cast, and the production design was fantastic. A comedy movie should mainly be judged on its comedy, and Barbie for the most part is actually quite funny! I also loved how the narrator speaks over the movie at certain points and delivers some funny lines. This may get some backlash, but I feel Barbie is a movie that earns popularity because it propagates feminist ideals and speaks to the issues women face today, and audiences are willing to look past its flaws to celebrate the movie because the message it portrays is very relevant in society today. I feel the same way with Sound of Freedom. Just because a movie talks about issues you care about, however important they may be, doesn't mean it's the ""greatest movie of all time"" and ""Oscar-worthy"" etc. The plot of Barbie seemed quite interesting to me, how Barbie goes into the real world and the chaos that could cause. But I feel like the movie got TOO drenched in the social commentary and thus didn't give the creative plot idea enough justice. Movies don't have to be so explicit with the social commentary, as shown by movies like 12 Angry Men (1957), which IMO does a far better job at tackling racism and prejudice than any film made today. At certain times, Barbie really blurred the line between being anti-patriarchy and being anti-men. It felt like it was fighting injustice with more injustice, although not throughout.",/review/rw9213569/?ref_=tt_urv
155,8 August 2023,cjgvfpkx,10," I didn't think it would be good.
","But damnit, it was GREAT. The opening scene was good, then the first scene in Barbieland worried me. Not worried me like it would be bad, but that I would be right: that it would be good by virtue of being so over the top. And it was that too. But it's a surprisingly serious movie. In theme, not execution. But it says a lot of quiet parts out loud. What we did with our Barbies. To them. Who is Ken anyway? Why is Ken? What is death and why does it matter? What is motivation and what is success? What is feminism and what is dementia t progress? Honestly. I would have thought you were blowing my horn. And that sounds fun for a Friday night, but this is worth it. And a good movie to brave the theater for. The link was weird but vibrant and balanced in a way the big screen really lit up.",/review/rw9213569/?ref_=tt_urv
156,24 July 2023,bobbygordon-92171,6," I don't know how to describe
",The movie was weirdly quick at the beginning and weirdly long at the end. The beginning of the film felt like a glorified way to show off Margot Robbie's feet. The movie it self was quite meta at times and even made me laugh but I felt like it had too much hype. Also was the movie about sexism or getting older and was Will Ferril the villain or was Ken. There were just somethings that didn't need to be in this. Greta Gerwig is a great director Wonder Woman proves that it's just this movie could have been different. I Manley started re-enjoying the movie was when the kens had their battle. Sorry if I have wasted your time but that's my opinion.,/review/rw9213569/?ref_=tt_urv
157,23 July 2023,gianthaole,4," Way too preachy
","My wife and I did the double feature of Barbie and Oppenheimer. Barbie started off strong and Ryan Gosling is very funny in the movie. The problem is none of the Barbies are in a comedy. This movie should have been 90 minutes of comedy. It maybe could have had a simple heartfelt moment between a mom and her daughter but this movie has several preachy moments that made me wonder, who is this movie for? Little girls won't enjoy this, teenage girls won't enjoy this, adult women won't enjoy this. So who is the target audience? Who are the preachy moments for? If you are thinking of watching something this month, choose Sound of Freedom or Mission Impossible.",/review/rw9213569/?ref_=tt_urv
158,21 July 2023,anthonywltrs,10," Full of Surprises
","This movie, wow. Just wow. This was unlike anything I had expected going in to seeing Barbie earlier today. I figured by the trailers alone it was going to be a fun popcorn movie filled with adventure and eventual romance between Barbie and Ken with it ending with them getting together, beating bad guys when crossing into our world and living happily ever after",/review/rw9213569/?ref_=tt_urv
159,13 August 2023,dililith,10," Laughed and cried so much
","It is funny, it is deep, it is nostalgic, it is not about romance, it is all the things the doll was meant to be.",/review/rw9213569/?ref_=tt_urv
160,20 July 2023,stevendbeard,7," Weird, Funny And Thought Provoking
","I saw Barbie, starring Margot Robbie-Babylon, the Suicide Squad movies; Ryan Gosling-Blade Runner 2049, La La Land; America Ferrera-Superstore_tv, Ugly Betty_tv; Kate McKinnon-SNL_tv, Ghostbusters_2016 and Will Ferrell-Holmes & Watson, the Daddy's Home movies.",/review/rw9213569/?ref_=tt_urv
161,3 August 2023,saramilenkovic1994,10," Barbie is a beautiful love letter to womanhood.
","Ever since I saw Lady Bird, I knew that I will love Greta and her style. It was so human and it spoke to me. So when Barbie was released, there was no doubt I will like this film-but not this much. In 114 minutes, Greta serves everything that she intended sending a beautiful positive message about womanhood. What it means to be human, what it means to live in this broken patriarchal system. The message is clear: to be human is to feel. This movie is funny. And as someone who is not a fan of American humor, that's a big one. But I laughed through the entire movie. I also shared a tear. I loved America's monologue about womanhood. I loved Dame Helen Mirren as a narrator-great choice. Margot is a star. Her Barbie is so authentic. She portrays comedy, as well as the emotional part of the character so well. That last scene was so good. Now I can't skip the star of the film, and that is Ryan Gossling. Ken was hilarious and I will quote him for the rest of my life. But also shows that Greta is sweet to men offering them compassion by showing them that they are enough as it is, they don't have to be more than that. Greta (and Noah), really made a beautiful love letter to womanhood by showing all the parts of it-please the scene with the old lady had my heart. Overall it's already classic and the movie, that will probably be one of my comfort movies.",/review/rw9213569/?ref_=tt_urv
162,22 July 2023,lisafordeay,6," A very enjoyable film
","Barbie is the latest toy being turned into a live action movie and stars Margot Robbie(Suicide Squad), Ryan Gosling(La La Land),Michael Cena(Scott Pilgram Vs The World),Alexandra Shipp(A Dogs Way Home),America Ferrara (Ugly Betty)and Will Ferrell(Elf). Directed by Greta Gerwig the film follows Barbie(Robbie) a sophisticated young doll who notices that she is slowly turning human so she goes to the real world to find her previous owner and to meet the CEO boss (Ferrell) to find out why she is malfunctioning.",/review/rw9213569/?ref_=tt_urv
163,26 July 2023,russellquisenberry,10," Barbie is a masterpiece and I'm not joking
",I'm not a Barbie fan. The only time I loved Barbie was when she was in the Toy Story movies. But that changed after I saw the Barbie movie. This movie is not only Greta Gerwig's best film but also the year's greatest movie so far!!!!! Margot Robbie (my favorite actress of all time) is beautiful and portrays Barbie with pure perfection!!! And then there's Ken (played by Ryan Gosling in a career-best performance)!!! Robbie and Gosling shine and are easily the years best duo.,/review/rw9213569/?ref_=tt_urv
164,23 July 2023,luffha,7," Fun soundtrack , story a bit confusing
","I loved the music , and the fun start.",/review/rw9213569/?ref_=tt_urv
165,10 August 2023,TigerHeron,9," Surprisingly Good
","I wasn't expecting much, but this movie is great! It's a smart comedy. The film is clearly feminist, but it is NOT ""preachy"" as some other reviewer complained. Yes, there is one speech, but it's not made by a Barbie. It fits into the story.",/review/rw9213569/?ref_=tt_urv
166,21 July 2023,SAMTHEBESTEST,6," Loved The Barbie Doll As A kid, Loved The Barbie Movie As An Adult
","Barbie (2023) :
Movie Review -",/review/rw9213569/?ref_=tt_urv
167,22 July 2023,elihebdon,3," This film isn't saying what it thinks it is
","Margot does the best with what she's given, but this film was very disappointing to me. It was marketed as a fun, quirky satire with homages to other movies. It started that way, but ended with over-dramatized speeches and an ending that clearly tried to make the audience feel something, but left everyone just feeling confused. And before you say I'm a crotchety old man, l'm in my 20s, so I'm pretty sure I'm this movie's target audience. The saddest part is there were parents with their kids in the theater that were victims of the poor marketing, because this is not a kid's movie. Overall, the humor was fun on occasion and the film is beautiful to look at, but the whole concept falls apart in the second half of the film and becomes a pity party for the ""strong"" woman.",/review/rw9213569/?ref_=tt_urv
168,7 August 2023,misscattik,," No questions just answers
","The title of the review practically sums it all up. With the highest potential in style, aesthetics, cast and concept, the movie fails spectacularly when it comes to the deliverance of it's main idea. And it's not feminism that bothers, surely not, it's the artistic language in which the idea is told - harsh, manipulative, abusive, straightforward and unkind. Instead of aspiring the audience to think and reflect, it shoves the manifestations down your throat, and in monologues that are generally painfully awkward to watch.",/review/rw9213569/?ref_=tt_urv
169,25 July 2023,kimberlyely-27550,10," Everyone watch this
",Barbie,/review/rw9213569/?ref_=tt_urv
170,8 August 2023,info-4994,10," Who'd Have Thought It?
","Who'd have thought that you could make a film about the Barbie doll. Well Greta Gerwig obviously did and what a rip-snorting entertaining piece of colourful fun it is. And on so many different levels too: socio-political commentary, gender roles, off-the-wall mayhem to mention three. There are homages to classic films from the very start that had me rolling with laughter, and it never let up.",/review/rw9213569/?ref_=tt_urv
171,22 July 2023,lisafordeay,6," I actually enjoyed it
","Barbie is the latest toy turned movie adapation and stars Margot Robbie(Birds of Prey),Ryan Gosling(La La Land),Alexandra Ship(A Dogs Way Home),Dua Lipa,Will Ferrell(Elf),America Ferrara(Ugly Betty)and Helen Mirren(Shazam Fury Of The Gods) as the narrator.",/review/rw9213569/?ref_=tt_urv
172,24 July 2023,jp_91,10," Barbie existentialism.
","Barbie, the doll that destroyed stereotypes and taboos to later generate new ones and destroy them again, arrives at the cinema for the first time and does so masterfully. ""Barbie"" is a film that portrays misogyny from the perspective of the famous doll, the script is a biting criticism of patriarchy, internal problems within feminism, family and social relationships, consumerism and existentialism, all full of humor, in some scenes with a lot of black humor and the result is excellent, capturing what it wants to convey to the public. The cinematography by Rodrigo Prieto is magnificent and together with the production design they bring a fictional country full of fantastic and pink plastics. The soundtrack is tremendous, with a list of songs wisely chosen (with some exceptions). The cast is tremendous, Margot Robbie's performance is realistic and sentimental, proving to be the perfect Barbie in all aspects. Ryan Gosling plays Ken with humor and also gives him perfect dramatic nuances. America Ferrara as a working mother achieves a performance to remember, especially for her powerful monologue. Kate McKinnon gives a highly comic performance and an endearing character of a very unusual Barbie. Rhea Perlman pulls off an incredible performance wittily balancing comedy and drama. Ann Roth in a special participation of a single dialogue and a smile achieved a sublime and unforgettable performance. Helen Mirren with a voice acting as The Narrator describes everything with feeling and passion taking advantage of her imposing voice. Greta Gerwig's work as a director is genius, she manages to capture the ideas of the script, gives it her own style and pays homage to movie classics. ""Barbie"" is the movie event of the year, a rightfully earned title for this current classic.",/review/rw9213569/?ref_=tt_urv
173,21 July 2023,daniel-smits-03179,7," It was pretty good but not worthy of the hype
","Barbie was an entertaining movie, but was definitely not worth the hype that accompanied the film. The messages the movie wanted to share were so on the nose and explicit that it became jarring and weird. The movie also meandered from place to place and didn't seem to have a purpose for the majority of its run time.",/review/rw9213569/?ref_=tt_urv
174,29 July 2023,Reviews2u,10," She's everything! He's just Ken.
","Fantastic movie! The writing and storyline is so much deeper than I could have imagined for a Barbie movie. I loved this movie so much that I saw it twice opening week and plan to buy it once it hits streaming. I think women and girls of all ages will love it. I know plenty of guys who like it as well. It's smart, funny, clever, deep, thoughtful, etc. I was actually in tears during the America Ferrera monolog. These actors are all amazing. Margot Robbie and Ryan Gossling were the perfect Barbie and Ken. The music was amazingly hilarious. The Ken battle scene cracked me up so much. Greta Gerwig is a phenomenal. I loved her version of Little Women and this is every bit as good. Barbie is a must see. Don't wait, go see it now!",/review/rw9213569/?ref_=tt_urv
175,21 July 2023,rgkarim,7," Pink Political Power is: Fun, Funny At Times, Deep, But Aggressively Weird
",LIKES:,/review/rw9213569/?ref_=tt_urv
176,6 August 2023,aharmelink,10," Smart, hilarious and so creative all at the same time!
","So hilarious and intelligently written. The writers sincerely can't be credited enough with how smart and funny this movie is. It's the kind of movie you can watch over and over and find new jokes, there's just so many! If you're uptight about the way many women feel how they ""fit into"" society, then this movie may not be for you. But, you're missing out. I hope the academy finally starts recognizing comedies. It's so much more difficult to write something funny and be an actor that can pull of true comedy than drama. It just is. You have to be new, creative and intelligent. Dramas, you can just play things that people automatically get emotional about, It's so hard to figure out what many will find funny, yet alone hilarious. The Academy should nominate Gosling (sp?) for best actor, Robbie for best actress, the move for best screen play and movie. It was just so creative and funny. Loved it, and honestly, I thought I'd hate it.",/review/rw9213569/?ref_=tt_urv
177,22 July 2023,drawlife,6," It swings, and it kinda hits. Kinda.
","BARBIEHEIMER is among us! Between BARBIE and OPPENHEIMER releasing on the same week, the wife really wanted to see this first and I obliged.",/review/rw9213569/?ref_=tt_urv
178,14 August 2023,stusby,4," A triumph of marketing for a poorly realised story
",It's weird seeing a movie that puts gay male culture front and centre of a lesbian-free world.,/review/rw9213569/?ref_=tt_urv
179,21 July 2023,Dan_W_Reviews,8," Refreshing and Creative, More Than Just a Gimmick
","Barbie is a delightful and creatively refreshing comedy that breathes new life into the iconic doll's world. From the moment the film began, I was captivated by its smart and subversive storytelling, which cleverly blends meta-humour with a dash of eccentricity.",/review/rw9213569/?ref_=tt_urv
180,10 August 2023,gilliandawe91,10," An Ode to the Love of Cinema
","Wow. I saw this movie on July 23rd and I've been thinking about it ever since. Right off the bat, the first thing that has to be mentioned is the absolutely stunning and wildly impressive set design. The backdrops, the houses, all of the set decoration in Barbieland is PERFECTION. All of the travel sequences are so fun and beautiful and creative. I would love to believe that Barbie can help usher in a new era, where we can go back to at least having some movie with real honest to god set design in a sound stage, without so much CGI. Set Dec is 10/10",/review/rw9213569/?ref_=tt_urv
181,27 July 2023,eddie_baggins,6," Not all is peachy when things get preachy
","It feels like its been some time since a film release has gripped the world quite like the way in which Barbie has over recent weeks/months, with the Greta Gerwig directed box office sensation creating a global phenomenon that has translated to record breaking openings in cinemas, critical plaudits and audience adoration on a scale that is mostly just a dream for Hollywood bigwigs.",/review/rw9213569/?ref_=tt_urv
182,20 July 2023,iamianiman,8," You'll appreciate this 'life in plastic' film more than you can ever imagine. 💗
","Verdict: Filled with contexts and messages as rich as Oscar-nominated films, Barbie the Movie is a whole different game as it is full with surprises and hard-hitting truths about the world we live in today. It is self-aware of what it is and Greta Gerwig daringly takes charge of crafting a masterpiece storytelling that capitalizes on the heavy subjects without downgrading anything or anyone, maintaining both its quality and substance the entire film. You'll appreciate this 'life in plastic' film more than you can ever imagine. 💗",/review/rw9213569/?ref_=tt_urv
183,27 July 2023,zoeyrea,7," It's alright
","I have seen this film in theaters twice now and I can safely say that I thought it was amusing, entertaining, and fun. However, I won't lie to you and say that it's really all that groundbreaking as some seem to claim. While this movie focuses on heavy topics such as inequality and feminism, some of the scenes that had primarily concentrated on them had felt a little shallow. I am not saying that this wasn't a great film, as said before, it delivered most if not all of the checkpoints that modern day society defines a ""good movie"" with. Now I can't say that I wasn't entertained mostly through the movie but it just lacked something. The longer this film had stuck with me the longer it felt insufficient. People that are currently speaking on this movie seem to pin up its success in presenting femininity and women's issues in a lighthearted and joyful manner, however I feel that the overall message in this movie could have been provided in a more severe tone. The creators of Barbie stated that this was an ""everyone movie"", that this film was designed to cater to all viewers, but did it have to? The laughable tone this movie brought along with its own narrative of modern day feminism sort of cheapened the message. Don't get me wrong, all the acting in the movie was phenomenal for the roles each actor portrayed, but it felt like some of the plot had gotten lost in translation. Even after watching the movie twice I still am a little fuzzy on the entirety of ""Barbieland"". Where is this really set?, why it is a common occurrence of dolls making their way into the real world?, why do barbies know they're toys? I might just be inattentive but these plot point were rarely touched on through the film and still leave me confused. Overall I think my main issue with this film is my regrettable rating, I really didn't want this movie to be below a 9. I was really looking forward to this film and eagerly waiting to ""do anything to see it in theaters again"", but it turned out to be just ok. A word I can describe my expectations for this movie is iconic, but it just fell flat in that department. Would I recommend? Yeah why not, but would I jump at the opportunity to see it again ever? Probably not.",/review/rw9213569/?ref_=tt_urv
184,2 August 2023,nikitacpv,9," Just good fun and a great soundtrack
","Even though I never played with Barbie myself, when word came out of a Barbie movie being released, I knew I had to watch it!.",/review/rw9213569/?ref_=tt_urv
185,2 August 2023,prberg2,6," Well made movie but a little uneven
",Barbie was a fun movie and it visually looked really original. There were some really funny parts and some good acting. I loved some of the throwbacks and songs. Really was laughing at some of the funny moments.,/review/rw9213569/?ref_=tt_urv
186,30 July 2023,Pairic,9," A Great Comedy & Satire
","Opens with a great tribute to 2001: a Space Odyssey's ape sequence, setting the scene for the humour and satire to follow. Barbie and Ken escape from Barbieland into the real world, threatening societal breakdown in both as changes in one universe affects the other. Barbieland is effectively a Matriarchy where girls rule and the Kens just do Beach, play sports, stand around and try to attract the attention of the Barbies. There are all types of Barbies, President Barbie, the Supreme Court Barbie, Roadworker Barbies. Margot Robbie is Stereotypical Barbie with Ryan Gosling as her Beach Ken. They travel to the real world after Barbie starts developing cellulite and worrying about death. Ken learns about patriarchy in the real world, especially from the clever corporate types who affect an image of equality but use this as a cover to carry on in the old manner. Ken returns to Barbieland intent on turning it into a Kendom and turning the world upside down. Barbie faces the all male Executive board of Mattel where the CEO (Ken Ferrell) defends his policies but literally tries to put Batbie in a box. . Cutting satire, great humour in a whipsmart script with wonderful fake pastel sets in Barbieland. The themes and set decoration bring Don't Worry Darling and Asteroid City to mind. Kate McKinnon is Weird Barbie who helps Stereotypical Barbie to solve her personal problems and to battle against the Kendom. I'll have to see this again. I reckon to properly appreciate all the jokes, irony and satire. Greta Gerwig takes no prisoners as she Directs and Co-Writes (with Noah Baumbach) this comic masterpiece. 9/10.",/review/rw9213569/?ref_=tt_urv
187,23 July 2023,jcollins-458-415387,7," Just enjoy it. It's funny.
","First off, I'm a 60 year-old white male and this movie wasn't even made for me.",/review/rw9213569/?ref_=tt_urv
188,20 July 2023,enigma49,4," Dull and disappointing story
",First of all: Margot Robbie is great in the role of Barbie and I also loved the quirky colorful style of the movie from start to finish. Both the pink dominated Barbieland and also the transition over to the real world are well done in my opinion.,/review/rw9213569/?ref_=tt_urv
189,21 July 2023,RainbowVic,10," Give Greta more than Nolan everyday
",There is first in every thing.,/review/rw9213569/?ref_=tt_urv
190,6 August 2023,madisonsolomon,10," Beautiful
","This movie made me laugh, and cry. It was a beautiful commentary on sexism and the patriarchy and how it affects little girls, while still poking fun at it all. It also spreads a really inspiring message about mothers. I personally wouldn't show this movie to a child TOO young as there are a few jokes about how barbie's don't have genitals, one bleeped f word, and a few mentions of beer. It was a LITTLE depressing, but overall very inspirational. Despite, of course, the discussion of misogyny, I laughed through the whole thing. It was hilarious. It addressed also how adult women/mothers feel self conscious about not being perfect. It was beautiful and I'd watch again.",/review/rw9213569/?ref_=tt_urv
191,11 August 2023,hepburnsdairy,6," Great setting of the Barbie world the plot underdelivered
","+
Margot Robbie was stunning, perfect acting. Everyone had excellent makeup and costume design that honors barbie origins. The setting of the Barbie house and other live versions of the toys was really great! The cinematography was nice, but nothing deep there. Loved the self roast of Mattel.",/review/rw9213569/?ref_=tt_urv
192,2 August 2023,Pjtaylor-96-138044,8," Babes in toy land.
","'Barbie (2023)' truly is an accomplishment, a shockingly successful blend between a mass-appeal blockbuster and a strange slice of surreal existentialism. There isn't anything quite like it and, although it essentially serves as one giant advertisement for its eponymous doll, it feels like a genuine piece of almost outsider art with a great sense of humour and a ton of heart. It's an incredibly well-crafted feature. The cinematography, set design and costuming all hit the nail squarely on the head, to the point that the pastel plastic aesthetic of Barbieland is so compelling and so complete that it honestly feels as though the movie has become live-action once Barbie and Ken make their way to the real world (even though the flick has been live-action since its first frame). The performances help with this, too, as the actors not only throw themselves from head to toe into the absurdity needed to fully embody the unreal nature of their characters but also deliver their lines with pitch-perfect timing and genuine emotion. All the Barbies and all the Kens (and Allan) are great, but Margot Robbie and Ryan Gosling truly are the stars here. The former is absolutely brilliant, nailing the emotional dichotomy of her character's mindset as she undergoes her journey, and the latter just seems as though he's having a great time, living that quintessential Ken lifestyle without an ounce of embarrassment. It's also nice to see Will Ferrell being funny again, popping up as a CEO who seems like he just might be Buddy the Elf all grown up (it's not like he ever stopped being funny, per se, but he's been in some rough movies recently), and America Ferrera is great in her more down-to-Earth yet refreshingly honest role.",/review/rw9213569/?ref_=tt_urv
